method,method_label,direction,seed,run_name,error_type,rank_within_type,score,target_far,selected_threshold,empirical_far,tar_at_far,is_error_at_threshold,probe_index,gallery_index,same_class,split_file,scores_path,probe_path,probe_dataset,probe_session,probe_hand,probe_subject_id,probe_palm_id,probe_class_id,probe_sample_id,gallery_path,gallery_dataset,gallery_session,gallery_hand,gallery_subject_id,gallery_palm_id,gallery_class_id,gallery_sample_id
B8,ResNet18 + CosFace,S1->S2,2026,b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2026,rank1_misidentification,8,0.460970014333725,0.001,0.3828794360160827,0.001,0.723,NA,226,297,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed2026.json,experiments/b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2026/scores.csv,data/segmented/Tongji/session2/01067.bmp,Tongji,session2,none,107,Tongji_00107,566,Tongji_session2_none_01067,data/segmented/Tongji/session1/01808.bmp,Tongji,session1,none,181,Tongji_00181,640,Tongji_session1_none_01808
B8,ResNet18 + CosFace,S1->S2,2026,b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2026,rank1_misidentification,9,0.44893860816955566,0.001,0.3828794360160827,0.001,0.723,NA,913,797,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed2026.json,experiments/b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2026/scores.csv,data/segmented/Tongji/session2/04984.bmp,Tongji,session2,none,499,Tongji_00499,958,Tongji_session2_none_04984,data/segmented/Tongji/session1/04648.bmp,Tongji,session1,none,465,Tongji_00465,924,Tongji_session1_none_04648
B8,ResNet18 + CosFace,S1->S2,2026,b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2026,rank1_misidentification,10,0.4474974572658539,0.001,0.3828794360160827,0.001,0.723,NA,850,275,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed2026.json,experiments/b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2026/scores.csv,data/segmented/Tongji/session2/04811.bmp,Tongji,session2,none,482,Tongji_00482,941,Tongji_session2_none_04811,data/segmented/Tongji/session1/01436.bmp,Tongji,session1,none,144,Tongji_00144,603,Tongji_session1_none_01436
B8,ResNet18 + CosFace,S1->S2,2026,b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2026,rank1_misidentification,11,0.44681575894355774,0.001,0.3828794360160827,0.001,0.723,NA,690,842,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed2026.json,experiments/b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2026/scores.csv,data/segmented/Tongji/session2/04151.bmp,Tongji,session2,none,416,Tongji_00416,875,Tongji_session2_none_04151,data/segmented/Tongji/session1/04793.bmp,Tongji,session1,none,480,Tongji_00480,939,Tongji_session1_none_04793
B8,ResNet18 + CosFace,S1->S2,2026,b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2026,rank1_misidentification,12,0.4456605613231659,0.001,0.3828794360160827,0.001,0.723,NA,660,592,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed2026.json,experiments/b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2026/scores.csv,data/segmented/Tongji/session2/03931.bmp,Tongji,session2,none,394,Tongji_00394,853,Tongji_session2_none_03931,data/segmented/Tongji/session1/03553.bmp,Tongji,session1,none,356,Tongji_00356,815,Tongji_session1_none_03553
B8,ResNet18 + CosFace,S1->S2,2026,b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2026,rank1_misidentification,13,0.44168001413345337,0.001,0.3828794360160827,0.001,0.723,NA,816,863,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed2026.json,experiments/b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2026/scores.csv,data/segmented/Tongji/session2/04667.bmp,Tongji,session2,none,467,Tongji_00467,926,Tongji_session2_none_04667,data/segmented/Tongji/session1/04864.bmp,Tongji,session1,none,487,Tongji_00487,946,Tongji_session1_none_04864
B8,ResNet18 + CosFace,S1->S2,2026,b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2026,rank1_misidentification,14,0.4399256110191345,0.001,0.3828794360160827,0.001,0.723,NA,1042,829,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed2026.json,experiments/b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2026/scores.csv,data/segmented/Tongji/session2/05583.bmp,Tongji,session2,none,559,Tongji_00559,1018,Tongji_session2_none_05583,data/segmented/Tongji/session1/04710.bmp,Tongji,session1,none,471,Tongji_00471,930,Tongji_session1_none_04710
B8,ResNet18 + CosFace,S1->S2,2026,b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2026,rank1_misidentification,15,0.4382966160774231,0.001,0.3828794360160827,0.001,0.723,NA,650,1165,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed2026.json,experiments/b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2026/scores.csv,data/segmented/Tongji/session2/03881.bmp,Tongji,session2,none,389,Tongji_00389,848,Tongji_session2_none_03881,data/segmented/Tongji/session1/05846.bmp,Tongji,session1,none,585,Tongji_00585,1044,Tongji_session1_none_05846
B8,ResNet18 + CosFace,S1->S2,2026,b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2026,rank1_misidentification,16,0.4351736009120941,0.001,0.3828794360160827,0.001,0.723,NA,331,1118,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed2026.json,experiments/b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2026/scores.csv,data/segmented/Tongji/session2/01992.bmp,Tongji,session2,none,200,Tongji_00200,659,Tongji_session2_none_01992,data/segmented/Tongji/session1/05739.bmp,Tongji,session1,none,574,Tongji_00574,1033,Tongji_session1_none_05739
B8,ResNet18 + CosFace,S1->S2,2026,b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2026,rank1_misidentification,17,0.4346683919429779,0.001,0.3828794360160827,0.001,0.723,NA,887,31,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed2026.json,experiments/b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2026/scores.csv,data/segmented/Tongji/session2/04888.bmp,Tongji,session2,none,489,Tongji_00489,948,Tongji_session2_none_04888,data/segmented/Tongji/session1/00182.bmp,Tongji,session1,none,19,Tongji_00019,478,Tongji_session1_none_00182
B8,ResNet18 + CosFace,S1->S2,2026,b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2026,rank1_misidentification,18,0.42235901951789856,0.001,0.3828794360160827,0.001,0.723,NA,932,293,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed2026.json,experiments/b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2026/scores.csv,data/segmented/Tongji/session2/05123.bmp,Tongji,session2,none,513,Tongji_00513,972,Tongji_session2_none_05123,data/segmented/Tongji/session1/01804.bmp,Tongji,session1,none,181,Tongji_00181,640,Tongji_session1_none_01804
B8,ResNet18 + CosFace,S1->S2,2026,b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2026,rank1_misidentification,19,0.41950878500938416,0.001,0.3828794360160827,0.001,0.723,NA,607,242,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed2026.json,experiments/b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2026/scores.csv,data/segmented/Tongji/session2/03638.bmp,Tongji,session2,none,364,Tongji_00364,823,Tongji_session2_none_03638,data/segmented/Tongji/session1/01133.bmp,Tongji,session1,none,114,Tongji_00114,573,Tongji_session1_none_01133
B8,ResNet18 + CosFace,S1->S2,2026,b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2026,rank1_misidentification,20,0.41678062081336975,0.001,0.3828794360160827,0.001,0.723,NA,886,31,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed2026.json,experiments/b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2026/scores.csv,data/segmented/Tongji/session2/04887.bmp,Tongji,session2,none,489,Tongji_00489,948,Tongji_session2_none_04887,data/segmented/Tongji/session1/00182.bmp,Tongji,session1,none,19,Tongji_00019,478,Tongji_session1_none_00182
B8,ResNet18 + CosFace,S1->S2,2705,b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2705,false_accept_top_score,1,0.6324765682220459,0.001,0.3969891667366028,0.0009985994397759103,0.7245833333333334,True,943,778,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed2705.json,experiments/b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2705/scores.csv,data/segmented/Tongji/session2/04514.bmp,Tongji,session2,none,452,Tongji_00452,911,Tongji_session2_none_04514,data/segmented/Tongji/session1/03559.bmp,Tongji,session1,none,356,Tongji_00356,815,Tongji_session1_none_03559
B8,ResNet18 + CosFace,S1->S2,2705,b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2705,false_accept_top_score,2,0.6176469326019287,0.001,0.3969891667366028,0.0009985994397759103,0.7245833333333334,True,943,776,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed2705.json,experiments/b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2705/scores.csv,data/segmented/Tongji/session2/04514.bmp,Tongji,session2,none,452,Tongji_00452,911,Tongji_session2_none_04514,data/segmented/Tongji/session1/03557.bmp,Tongji,session1,none,356,Tongji_00356,815,Tongji_session1_none_03557
B8,ResNet18 + CosFace,S1->S2,2705,b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2705,false_accept_top_score,3,0.6141653060913086,0.001,0.3969891667366028,0.0009985994397759103,0.7245833333333334,True,943,771,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed2705.json,experiments/b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2705/scores.csv,data/segmented/Tongji/session2/04514.bmp,Tongji,session2,none,452,Tongji_00452,911,Tongji_session2_none_04514,data/segmented/Tongji/session1/03552.bmp,Tongji,session1,none,356,Tongji_00356,815,Tongji_session1_none_03552
B8,ResNet18 + CosFace,S1->S2,2705,b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2705,false_accept_top_score,4,0.604763388633728,0.001,0.3969891667366028,0.0009985994397759103,0.7245833333333334,True,943,774,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed2705.json,experiments/b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2705/scores.csv,data/segmented/Tongji/session2/04514.bmp,Tongji,session2,none,452,Tongji_00452,911,Tongji_session2_none_04514,data/segmented/Tongji/session1/03555.bmp,Tongji,session1,none,356,Tongji_00356,815,Tongji_session1_none_03555
B8,ResNet18 + CosFace,S1->S2,2705,b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2705,false_accept_top_score,5,0.592161238193512,0.001,0.3969891667366028,0.0009985994397759103,0.7245833333333334,True,944,778,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed2705.json,experiments/b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2705/scores.csv,data/segmented/Tongji/session2/04515.bmp,Tongji,session2,none,452,Tongji_00452,911,Tongji_session2_none_04515,data/segmented/Tongji/session1/03559.bmp,Tongji,session1,none,356,Tongji_00356,815,Tongji_session1_none_03559
B8,ResNet18 + CosFace,S1->S2,2705,b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2705,false_accept_top_score,6,0.590276300907135,0.001,0.3969891667366028,0.0009985994397759103,0.7245833333333334,True,943,775,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed2705.json,experiments/b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2705/scores.csv,data/segmented/Tongji/session2/04514.bmp,Tongji,session2,none,452,Tongji_00452,911,Tongji_session2_none_04514,data/segmented/Tongji/session1/03556.bmp,Tongji,session1,none,356,Tongji_00356,815,Tongji_session1_none_03556
B8,ResNet18 + CosFace,S1->S2,2705,b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2705,false_accept_top_score,7,0.5859363079071045,0.001,0.3969891667366028,0.0009985994397759103,0.7245833333333334,True,943,773,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed2705.json,experiments/b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2705/scores.csv,data/segmented/Tongji/session2/04514.bmp,Tongji,session2,none,452,Tongji_00452,911,Tongji_session2_none_04514,data/segmented/Tongji/session1/03554.bmp,Tongji,session1,none,356,Tongji_00356,815,Tongji_session1_none_03554
B8,ResNet18 + CosFace,S1->S2,2705,b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2705,false_accept_top_score,8,0.5841211676597595,0.001,0.3969891667366028,0.0009985994397759103,0.7245833333333334,True,940,778,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed2705.json,experiments/b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2705/scores.csv,data/segmented/Tongji/session2/04511.bmp,Tongji,session2,none,452,Tongji_00452,911,Tongji_session2_none_04511,data/segmented/Tongji/session1/03559.bmp,Tongji,session1,none,356,Tongji_00356,815,Tongji_session1_none_03559
B8,ResNet18 + CosFace,S1->S2,2705,b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2705,false_accept_top_score,9,0.5822408199310303,0.001,0.3969891667366028,0.0009985994397759103,0.7245833333333334,True,943,772,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed2705.json,experiments/b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2705/scores.csv,data/segmented/Tongji/session2/04514.bmp,Tongji,session2,none,452,Tongji_00452,911,Tongji_session2_none_04514,data/segmented/Tongji/session1/03553.bmp,Tongji,session1,none,356,Tongji_00356,815,Tongji_session1_none_03553
B8,ResNet18 + CosFace,S1->S2,2705,b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2705,false_accept_top_score,10,0.580577552318573,0.001,0.3969891667366028,0.0009985994397759103,0.7245833333333334,True,944,776,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed2705.json,experiments/b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2705/scores.csv,data/segmented/Tongji/session2/04515.bmp,Tongji,session2,none,452,Tongji_00452,911,Tongji_session2_none_04515,data/segmented/Tongji/session1/03557.bmp,Tongji,session1,none,356,Tongji_00356,815,Tongji_session1_none_03557
B8,ResNet18 + CosFace,S1->S2,2705,b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2705,false_accept_top_score,11,0.5765318274497986,0.001,0.3969891667366028,0.0009985994397759103,0.7245833333333334,True,943,777,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed2705.json,experiments/b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2705/scores.csv,data/segmented/Tongji/session2/04514.bmp,Tongji,session2,none,452,Tongji_00452,911,Tongji_session2_none_04514,data/segmented/Tongji/session1/03558.bmp,Tongji,session1,none,356,Tongji_00356,815,Tongji_session1_none_03558
B8,ResNet18 + CosFace,S1->S2,2705,b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2705,false_accept_top_score,12,0.5695421099662781,0.001,0.3969891667366028,0.0009985994397759103,0.7245833333333334,True,940,771,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed2705.json,experiments/b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2705/scores.csv,data/segmented/Tongji/session2/04511.bmp,Tongji,session2,none,452,Tongji_00452,911,Tongji_session2_none_04511,data/segmented/Tongji/session1/03552.bmp,Tongji,session1,none,356,Tongji_00356,815,Tongji_session1_none_03552
B8,ResNet18 + CosFace,S1->S2,2705,b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2705,false_accept_top_score,13,0.5621439814567566,0.001,0.3969891667366028,0.0009985994397759103,0.7245833333333334,True,943,779,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed2705.json,experiments/b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2705/scores.csv,data/segmented/Tongji/session2/04514.bmp,Tongji,session2,none,452,Tongji_00452,911,Tongji_session2_none_04514,data/segmented/Tongji/session1/03560.bmp,Tongji,session1,none,356,Tongji_00356,815,Tongji_session1_none_03560
B8,ResNet18 + CosFace,S1->S2,2705,b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2705,false_accept_top_score,14,0.561226487159729,0.001,0.3969891667366028,0.0009985994397759103,0.7245833333333334,True,940,776,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed2705.json,experiments/b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2705/scores.csv,data/segmented/Tongji/session2/04511.bmp,Tongji,session2,none,452,Tongji_00452,911,Tongji_session2_none_04511,data/segmented/Tongji/session1/03557.bmp,Tongji,session1,none,356,Tongji_00356,815,Tongji_session1_none_03557
B8,ResNet18 + CosFace,S1->S2,2705,b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2705,false_accept_top_score,15,0.5562178492546082,0.001,0.3969891667366028,0.0009985994397759103,0.7245833333333334,True,342,65,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed2705.json,experiments/b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2705/scores.csv,data/segmented/Tongji/session2/01463.bmp,Tongji,session2,none,147,Tongji_00147,606,Tongji_session2_none_01463,data/segmented/Tongji/session1/00446.bmp,Tongji,session1,none,45,Tongji_00045,504,Tongji_session1_none_00446
B8,ResNet18 + CosFace,S1->S2,2705,b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2705,false_accept_top_score,16,0.5538586378097534,0.001,0.3969891667366028,0.0009985994397759103,0.7245833333333334,True,945,778,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed2705.json,experiments/b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2705/scores.csv,data/segmented/Tongji/session2/04516.bmp,Tongji,session2,none,452,Tongji_00452,911,Tongji_session2_none_04516,data/segmented/Tongji/session1/03559.bmp,Tongji,session1,none,356,Tongji_00356,815,Tongji_session1_none_03559
B8,ResNet18 + CosFace,S1->S2,2705,b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2705,false_accept_top_score,17,0.5537063479423523,0.001,0.3969891667366028,0.0009985994397759103,0.7245833333333334,True,342,449,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed2705.json,experiments/b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2705/scores.csv,data/segmented/Tongji/session2/01463.bmp,Tongji,session2,none,147,Tongji_00147,606,Tongji_session2_none_01463,data/segmented/Tongji/session1/01850.bmp,Tongji,session1,none,185,Tongji_00185,644,Tongji_session1_none_01850
B8,ResNet18 + CosFace,S1->S2,2705,b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2705,false_accept_top_score,18,0.5495875477790833,0.001,0.3969891667366028,0.0009985994397759103,0.7245833333333334,True,940,772,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed2705.json,experiments/b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2705/scores.csv,data/segmented/Tongji/session2/04511.bmp,Tongji,session2,none,452,Tongji_00452,911,Tongji_session2_none_04511,data/segmented/Tongji/session1/03553.bmp,Tongji,session1,none,356,Tongji_00356,815,Tongji_session1_none_03553
B8,ResNet18 + CosFace,S1->S2,2705,b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2705,false_accept_top_score,19,0.5470005869865417,0.001,0.3969891667366028,0.0009985994397759103,0.7245833333333334,True,22,650,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed2705.json,experiments/b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2705/scores.csv,data/segmented/Tongji/session2/00173.bmp,Tongji,session2,none,18,Tongji_00018,477,Tongji_session2_none_00173,data/segmented/Tongji/session1/03091.bmp,Tongji,session1,none,310,Tongji_00310,769,Tongji_session1_none_03091
B8,ResNet18 + CosFace,S1->S2,2705,b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2705,false_accept_top_score,20,0.545433759689331,0.001,0.3969891667366028,0.0009985994397759103,0.7245833333333334,True,945,776,False,data/splits/tongji_subject_disjoint_s1_to_s2_seed2705.json,experiments/b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2705/scores.csv,data/segmented/Tongji/session2/04516.bmp,Tongji,session2,none,452,Tongji_00452,911,Tongji_session2_none_04516,data/segmented/Tongji/session1/03557.bmp,Tongji,session1,none,356,Tongji_00356,815,Tongji_session1_none_03557
B8,ResNet18 + CosFace,S1->S2,2705,b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2705,false_reject_low_score,1,-0.0831776112318039,0.001,0.3969891667366028,0.0009985994397759103,0.7245833333333334,True,563,562,True,data/splits/tongji_subject_disjoint_s1_to_s2_seed2705.json,experiments/b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2705/scores.csv,data/segmented/Tongji/session2/02594.bmp,Tongji,session2,none,260,Tongji_00260,719,Tongji_session2_none_02594,data/segmented/Tongji/session1/02593.bmp,Tongji,session1,none,260,Tongji_00260,719,Tongji_session1_none_02593
B8,ResNet18 + CosFace,S1->S2,2705,b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2705,false_reject_low_score,2,-0.0757917314767837,0.001,0.3969891667366028,0.0009985994397759103,0.7245833333333334,True,563,569,True,data/splits/tongji_subject_disjoint_s1_to_s2_seed2705.json,experiments/b8_resnet18_cosface_tongji_subject_disjoint_s1s2_seed2705/scores.csv,data/segmented/Tongji/session2/02594.bmp,Tongji,session2,none,260,Tongji_00260,719,Tongji_session2_none_02594,data/segmented/Tongji/session1/02600.bmp,Tongji,session1,none,260,Tongji_00260,719,Tongji_session1_none_02600
